player_id,player_name,season,player_source_team_id,player_source_team_name,player_position_code,player_position_name,position_group,player_plate_appearances,player_batting_average,player_on_base_percentage,player_slugging_percentage,player_ops,player_home_runs,player_runs_batted_in,player_performance_score,playing_time_score,target_team_id,target_team_name,target_team_abbreviation,target_league_name,target_division_name,target_offensive_need_score,target_offensive_need_level,target_overall_need_score,target_overall_need_level,target_primary_need,target_position_need_score,target_position_need_level,player_on_target_team,roster_fit_score,fit_tier,position_alignment_status,fit_explanation,minimum_candidate_plate_appearances,player_performance_weight,team_offensive_need_weight,position_need_weight,playing_time_weight
592450,Aaron Judge,2025,147,New York Yankees,9,Outfielder,,679,0.3308687615526802,0.4565537555228277,0.6876155268022182,1.1441692823250458,53,114,100.0,91.61392405063292,109,Arizona Diamondbacks,AZ,National League,National League West,31.361476074952343,Low Need,40.763650134179,Low Need,Bullpen,50.0,Neutral / Unmapped Position,,72.00176142380138,Strong Fit,Neutral - Unmapped Position,Player OPS: 1.144; performance score: 100.0; target offensive need: 31.4; target position need: 50.0; playing-time score: 91.6.,100,0.45,0.25,0.2,0.1
655316,Andruw Monasterio,2025,158,Milwaukee Brewers,6,Shortstop,Shortstop,135,0.2698412698412698,0.3185185185185185,0.4365079365079365,0.755026455026455,4,16,51.97091055545003,5.537974683544303,119,Los Angeles Dodgers,LAD,National League,National League West,10.677621934762117,Relative Strength,17.552711014799353,Relative Strength,Bullpen,49.14566279607155,Low Need,,36.43924526121179,Moderate Fit,Mapped,Player OPS: 0.755; performance score: 52.0; target offensive need: 10.7; target position need: 49.1; playing-time score: 5.5.,100,0.45,0.25,0.2,0.1
681460,Brooks Baldwin,2025,145,Chicago White Sox,7,Outfielder,,328,0.24,0.2901234567901234,0.4066666666666667,0.6967901234567901,11,38,44.783220633734665,36.075949367088604,119,Los Angeles Dodgers,LAD,National League,National League West,10.677621934762117,Relative Strength,17.552711014799353,Relative Strength,Bullpen,50.0,Neutral / Unmapped Position,,36.429449705579984,Moderate Fit,Neutral - Unmapped Position,Player OPS: 0.697; performance score: 44.8; target offensive need: 10.7; target position need: 50.0; playing-time score: 36.1.,100,0.45,0.25,0.2,0.1
641857,Ryan McMahon,2025,147,New York Yankees,5,Third Base,Third Base,586,0.2141453831041257,0.3122866894197952,0.381139489194499,0.6934261786142942,20,53,44.36803321052463,76.89873417721519,119,Los Angeles Dodgers,LAD,National League,National League West,10.677621934762117,Relative Strength,17.552711014799353,Relative Strength,Bullpen,30.465650993122992,Low Need,,36.418024044772736,Moderate Fit,Mapped,Player OPS: 0.693; performance score: 44.4; target offensive need: 10.7; target position need: 30.5; playing-time score: 76.9.,100,0.45,0.25,0.2,0.1
805367,Chase Meidroth,2025,145,Chicago White Sox,6,Shortstop,Shortstop,505,0.2533333333333333,0.3286852589641434,0.32,0.6486852589641434,5,23,38.84598454107895,64.08227848101265,119,Los Angeles Dodgers,LAD,National League,National League West,10.677621934762117,Relative Strength,17.552711014799353,Relative Strength,Bullpen,49.14566279607155,Low Need,,36.38745893449163,Moderate Fit,Mapped,Player OPS: 0.649; performance score: 38.8; target offensive need: 10.7; target position need: 49.1; playing-time score: 64.1.,100,0.45,0.25,0.2,0.1
545361,Mike Trout,2025,108,Los Angeles Angels,10,Designated Hitter,Designated Hitter,556,0.2324561403508772,0.3585585585585585,0.4385964912280701,0.7971550497866287,26,64,57.17053882550168,72.15189873417721,119,Los Angeles Dodgers,LAD,National League,National League West,10.677621934762117,Relative Strength,17.552711014799353,Relative Strength,Bullpen,3.0536130536130544,Relative Strength,,36.22206043930662,Moderate Fit,Mapped,Player OPS: 0.797; performance score: 57.2; target offensive need: 10.7; target position need: 3.1; playing-time score: 72.2.,100,0.45,0.25,0.2,0.1
665804,Miguel Amaya,2025,112,Chicago Cubs,2,Catcher,Catcher,103,0.28125,0.3137254901960784,0.5,0.8137254901960784,4,25,59.215708641648334,0.4746835443037975,119,Los Angeles Dodgers,LAD,National League,National League West,10.677621934762117,Relative Strength,17.552711014799353,Relative Strength,Bullpen,34.01796149871413,Low Need,,36.167535026605485,Moderate Fit,Mapped,Player OPS: 0.814; performance score: 59.2; target offensive need: 10.7; target position need: 34.0; playing-time score: 0.5.,100,0.45,0.25,0.2,0.1
693304,Nick Gonzales,2025,134,Pittsburgh Pirates,4,Second Base,Second Base,408,0.2598425196850393,0.2990196078431372,0.3622047244094488,0.6612243322525861,5,30,40.393591821169665,48.734177215189874,119,Los Angeles Dodgers,LAD,National League,National League West,10.677621934762117,Relative Strength,17.552711014799353,Relative Strength,Bullpen,51.940728804954745,Moderate Need,,36.108085285726816,Moderate Fit,Mapped,Player OPS: 0.661; performance score: 40.4; target offensive need: 10.7; target position need: 51.9; playing-time score: 48.7.,100,0.45,0.25,0.2,0.1
673357,Luis Robert Jr.,2025,145,Chicago White Sox,8,Outfielder,,431,0.2225130890052356,0.297423887587822,0.3638743455497382,0.6612982331375603,14,53,40.402712873815275,52.37341772151899,119,Los Angeles Dodgers,LAD,National League,National League West,10.677621934762117,Relative Strength,17.552711014799353,Relative Strength,Bullpen,50.0,Neutral / Unmapped Position,,36.0879680490593,Moderate Fit,Neutral - Unmapped Position,Player OPS: 0.661; performance score: 40.4; target offensive need: 10.7; target position need: 50.0; playing-time score: 52.4.,100,0.45,0.25,0.2,0.1
669224,Austin Wells,2025,147,New York Yankees,2,Catcher,Catcher,448,0.2194513715710723,0.2751677852348993,0.4364089775561097,0.711576762791009,21,71,46.60822876274887,55.06329113924051,119,Los Angeles Dodgers,LAD,National League,National League West,10.677621934762117,Relative Strength,17.552711014799353,Relative Strength,Bullpen,34.01796149871413,Low Need,,35.953029840594404,Moderate Fit,Mapped,Player OPS: 0.712; performance score: 46.6; target offensive need: 10.7; target position need: 34.0; playing-time score: 55.1.,100,0.45,0.25,0.2,0.1
605170,Victor Caratini,2025,117,Houston Astros,2,Catcher,Catcher,386,0.2587209302325581,0.3238341968911917,0.4040697674418604,0.7279039643330522,12,46,48.62337736174972,45.25316455696203,119,Los Angeles Dodgers,LAD,National League,National League West,10.677621934762117,Relative Strength,17.552711014799353,Relative Strength,Bullpen,34.01796149871413,Low Need,,35.878834051916925,Moderate Fit,Mapped,Player OPS: 0.728; performance score: 48.6; target offensive need: 10.7; target position need: 34.0; playing-time score: 45.3.,100,0.45,0.25,0.2,0.1
666181,Will Benson,2025,113,Cincinnati Reds,9,Outfielder,,253,0.2260869565217391,0.2727272727272727,0.4347826086956521,0.7075098814229248,12,41,46.1062829595998,24.20886075949367,119,Los Angeles Dodgers,LAD,National League,National League West,10.677621934762117,Relative Strength,17.552711014799353,Relative Strength,Bullpen,50.0,Neutral / Unmapped Position,,35.838118891459814,Moderate Fit,Neutral - Unmapped Position,Player OPS: 0.708; performance score: 46.1; target offensive need: 10.7; target position need: 50.0; playing-time score: 24.2.,100,0.45,0.25,0.2,0.1
665019,Kody Clemens,2025,142,Minnesota Twins,3,First Base,First Base,386,0.2126436781609195,0.28125,0.4339080459770115,0.7151580459770115,19,52,47.05024068844934,45.25316455696203,119,Los Angeles Dodgers,LAD,National League,National League West,10.677621934762117,Relative Strength,17.552711014799353,Relative Strength,Bullpen,37.13755154387639,Low Need,,35.794840557964214,Moderate Fit,Mapped,Player OPS: 0.715; performance score: 47.1; target offensive need: 10.7; target position need: 37.1; playing-time score: 45.3.,100,0.45,0.25,0.2,0.1
663886,Tyler Stephenson,2025,113,Cincinnati Reds,2,Catcher,Catcher,342,0.2307692307692307,0.3157894736842105,0.4214046822742475,0.737194155958458,13,50,49.76999863608008,38.291139240506325,119,Los Angeles Dodgers,LAD,National League,National League West,10.677621934762117,Relative Strength,17.552711014799353,Relative Strength,Bullpen,34.01796149871413,Low Need,,35.698611093720025,Moderate Fit,Mapped,Player OPS: 0.737; performance score: 49.8; target offensive need: 10.7; target position need: 34.0; playing-time score: 38.3.,100,0.45,0.25,0.2,0.1
641584,Jake Fraley,2025,144,Atlanta Braves,9,Outfielder,,217,0.2408376963350785,0.3317972350230415,0.3821989528795811,0.7139961879026226,6,23,46.90684093529425,18.5126582278481,119,Los Angeles Dodgers,LAD,National League,National League West,10.677621934762117,Relative Strength,17.552711014799353,Relative Strength,Bullpen,50.0,Neutral / Unmapped Position,,35.62874972735775,Moderate Fit,Neutral - Unmapped Position,Player OPS: 0.714; performance score: 46.9; target offensive need: 10.7; target position need: 50.0; playing-time score: 18.5.,100,0.45,0.25,0.2,0.1
680737,Michael Helman,2025,140,Texas Rangers,8,Outfielder,,110,0.2323232323232323,0.2897196261682243,0.4545454545454545,0.7442650807136788,5,20,50.642711824401545,1.5822784810126582,119,Los Angeles Dodgers,LAD,National League,National League West,10.677621934762117,Relative Strength,17.552711014799353,Relative Strength,Bullpen,50.0,Neutral / Unmapped Position,,35.6168536527725,Moderate Fit,Neutral - Unmapped Position,Player OPS: 0.744; performance score: 50.6; target offensive need: 10.7; target position need: 50.0; playing-time score: 1.6.,100,0.45,0.25,0.2,0.1
664034,Ty France,2025,141,Toronto Blue Jays,3,First Base,First Base,490,0.2567567567567567,0.3204081632653061,0.3603603603603603,0.6807685236256664,7,52,42.80579024737582,61.70886075949367,119,Los Angeles Dodgers,LAD,National League,National League West,10.677621934762117,Relative Strength,17.552711014799353,Relative Strength,Bullpen,37.13755154387639,Low Need,,35.53040747973429,Moderate Fit,Mapped,Player OPS: 0.681; performance score: 42.8; target offensive need: 10.7; target position need: 37.1; playing-time score: 61.7.,100,0.45,0.25,0.2,0.1
676572,Eric Wagaman,2025,146,Miami Marlins,3,First Base,First Base,514,0.25,0.2957198443579766,0.3781512605042016,0.6738711048621784,9,53,41.95449165084818,65.50632911392405,119,Los Angeles Dodgers,LAD,National League,National League West,10.677621934762117,Relative Strength,17.552711014799353,Relative Strength,Bullpen,37.13755154387639,Low Need,,35.5270699467399,Moderate Fit,Mapped,Player OPS: 0.674; performance score: 42.0; target offensive need: 10.7; target position need: 37.1; playing-time score: 65.5.,100,0.45,0.25,0.2,0.1
666139,Josh Lowe,2025,139,Tampa Bay Rays,9,Outfielder,,435,0.2196969696969697,0.2834101382488479,0.3661616161616162,0.6495717544104641,11,40,38.95539827325305,53.00632911392405,119,Los Angeles Dodgers,LAD,National League,National League West,10.677621934762117,Relative Strength,17.552711014799353,Relative Strength,Bullpen,50.0,Neutral / Unmapped Position,,35.49996761804681,Moderate Fit,Neutral - Unmapped Position,Player OPS: 0.65; performance score: 39.0; target offensive need: 10.7; target position need: 50.0; playing-time score: 53.0.,100,0.45,0.25,0.2,0.1
669707,Jared Triolo,2025,134,Pittsburgh Pirates,6,Shortstop,Shortstop,376,0.2265861027190332,0.3109919571045576,0.3564954682779456,0.6674874253825032,7,24,41.166600184768555,43.67088607594937,119,Los Angeles Dodgers,LAD,National League,National League West,10.677621934762117,Relative Strength,17.552711014799353,Relative Strength,Bullpen,49.14566279607155,Low Need,,35.39059673364562,Moderate Fit,Mapped,Player OPS: 0.667; performance score: 41.2; target offensive need: 10.7; target position need: 49.1; playing-time score: 43.7.,100,0.45,0.25,0.2,0.1
666624,Christopher Morel,2025,139,Tampa Bay Rays,7,Outfielder,,305,0.2194244604316546,0.2885245901639344,0.39568345323741,0.6842080434013444,11,33,43.23030533891464,32.436708860759495,119,Los Angeles Dodgers,LAD,National League,National League West,10.677621934762117,Relative Strength,17.552711014799353,Relative Strength,Bullpen,50.0,Neutral / Unmapped Position,,35.36671377227806,Moderate Fit,Neutral - Unmapped Position,Player OPS: 0.684; performance score: 43.2; target offensive need: 10.7; target position need: 50.0; playing-time score: 32.4.,100,0.45,0.25,0.2,0.1
664728,Kyle Isbel,2025,118,Kansas City Royals,8,Outfielder,,409,0.2554347826086957,0.3005050505050505,0.3532608695652174,0.6537659200702679,4,33,39.47305385749799,48.892405063291136,119,Los Angeles Dodgers,LAD,National League,National League West,10.677621934762117,Relative Strength,17.552711014799353,Relative Strength,Bullpen,50.0,Neutral / Unmapped Position,,35.321520225893735,Moderate Fit,Neutral - Unmapped Position,Player OPS: 0.654; performance score: 39.5; target offensive need: 10.7; target position need: 50.0; playing-time score: 48.9.,100,0.45,0.25,0.2,0.1
624585,Jorge Soler,2025,108,Los Angeles Angels,9,Outfielder,,315,0.2150537634408602,0.2929936305732484,0.3870967741935484,0.6800904047667968,12,34,42.72209493284881,34.01898734177215,119,Los Angeles Dodgers,LAD,National League,National League West,10.677621934762117,Relative Strength,17.552711014799353,Relative Strength,Bullpen,50.0,Neutral / Unmapped Position,,35.296246937649705,Moderate Fit,Neutral - Unmapped Position,Player OPS: 0.68; performance score: 42.7; target offensive need: 10.7; target position need: 50.0; playing-time score: 34.0.,100,0.45,0.25,0.2,0.1
643396,Isiah Kiner-Falefa,2025,141,Toronto Blue Jays,4,Second Base,Second Base,459,0.2621809744779582,0.2973568281938326,0.334106728538283,0.6314635567321156,2,40,36.720434180478826,56.80379746835443,119,Los Angeles Dodgers,LAD,National League,National League West,10.677621934762117,Relative Strength,17.552711014799353,Relative Strength,Bullpen,51.940728804954745,Moderate Need,,35.26212637273239,Moderate Fit,Mapped,Player OPS: 0.631; performance score: 36.7; target offensive need: 10.7; target position need: 51.9; playing-time score: 56.8.,100,0.45,0.25,0.2,0.1
623168,Tyler Heineman,2025,141,Toronto Blue Jays,2,Catcher,Catcher,174,0.2885906040268456,0.3609467455621302,0.4161073825503356,0.7770541281124658,3,20,54.689627197994064,11.708860759493671,119,Los Angeles Dodgers,LAD,National League,National League West,10.677621934762117,Relative Strength,17.552711014799353,Relative Strength,Bullpen,34.01796149871413,Low Need,,35.25421609848005,Moderate Fit,Mapped,Player OPS: 0.777; performance score: 54.7; target offensive need: 10.7; target position need: 34.0; playing-time score: 11.7.,100,0.45,0.25,0.2,0.1
672356,Gabriel Arias,2025,114,Cleveland Guardians,6,Shortstop,Shortstop,471,0.2199074074074074,0.274468085106383,0.3634259259259259,0.6378940110323089,11,54,37.514098724926654,58.70253164556962,119,Los Angeles Dodgers,LAD,National League,National League West,10.677621934762117,Relative Strength,17.552711014799353,Relative Strength,Bullpen,49.14566279607155,Low Need,,35.250135633678795,Moderate Fit,Mapped,Player OPS: 0.638; performance score: 37.5; target offensive need: 10.7; target position need: 49.1; playing-time score: 58.7.,100,0.45,0.25,0.2,0.1
641343,Jake Bauers,2025,158,Milwaukee Brewers,3,First Base,First Base,218,0.2349726775956284,0.3532110091743119,0.3989071038251366,0.7521181129994485,7,28,51.61195489816572,18.670886075949365,119,Los Angeles Dodgers,LAD,National League,National League West,10.677621934762117,Relative Strength,17.552711014799353,Relative Strength,Bullpen,37.13755154387639,Low Need,,35.189384104235316,Moderate Fit,Mapped,Player OPS: 0.752; performance score: 51.6; target offensive need: 10.7; target position need: 37.1; playing-time score: 18.7.,100,0.45,0.25,0.2,0.1
642086,Dominic Smith,2025,137,San Francisco Giants,3,First Base,First Base,225,0.284313725490196,0.3333333333333333,0.4166666666666667,0.75,5,33,51.35053150406031,19.77848101265823,119,Los Angeles Dodgers,LAD,National League,National League West,10.677621934762117,Relative Strength,17.552711014799353,Relative Strength,Bullpen,37.13755154387639,Low Need,,35.18250307055877,Moderate Fit,Mapped,Player OPS: 0.75; performance score: 51.4; target offensive need: 10.7; target position need: 37.1; playing-time score: 19.8.,100,0.45,0.25,0.2,0.1
682657,Angel Martínez,2025,114,Cleveland Guardians,8,Outfielder,,484,0.2242152466367713,0.2693110647181628,0.358744394618834,0.6280554593369969,11,45,36.29979732649335,60.75949367088608,119,Los Angeles Dodgers,LAD,National League,National League West,10.677621934762117,Relative Strength,17.552711014799353,Relative Strength,Bullpen,50.0,Neutral / Unmapped Position,,35.080263647701145,Moderate Fit,Neutral - Unmapped Position,Player OPS: 0.628; performance score: 36.3; target offensive need: 10.7; target position need: 50.0; playing-time score: 60.8.,100,0.45,0.25,0.2,0.1
664702,Myles Straw,2025,141,Toronto Blue Jays,8,Outfielder,,299,0.2621722846441947,0.3125,0.3670411985018726,0.6795411985018727,4,32,42.65431036900457,31.4873417721519,119,Los Angeles Dodgers,LAD,National League,National League West,10.677621934762117,Relative Strength,17.552711014799353,Relative Strength,Bullpen,50.0,Neutral / Unmapped Position,,35.01257932695778,Moderate Fit,Neutral - Unmapped Position,Player OPS: 0.68; performance score: 42.7; target offensive need: 10.7; target position need: 50.0; playing-time score: 31.5.,100,0.45,0.25,0.2,0.1
668901,Mark Vientos,2025,121,New York Mets,5,Third Base,Third Base,463,0.2334905660377358,0.2894168466522678,0.4127358490566037,0.7021526957088715,17,61,45.44508420741542,57.43670886075949,119,Los Angeles Dodgers,LAD,National League,National League West,10.677621934762117,Relative Strength,17.552711014799353,Relative Strength,Bullpen,30.465650993122992,Low Need,,34.95649446172801,Moderate Fit,Mapped,Player OPS: 0.702; performance score: 45.4; target offensive need: 10.7; target position need: 30.5; playing-time score: 57.4.,100,0.45,0.25,0.2,0.1
682177,Daniel Schneemann,2025,114,Cleveland Guardians,4,Second Base,Second Base,422,0.2058047493403693,0.2826603325415677,0.3535620052770448,0.6362223378186125,12,41,37.307776170146326,50.9493670886076,119,Los Angeles Dodgers,LAD,National League,National League West,10.677621934762117,Relative Strength,17.552711014799353,Relative Strength,Bullpen,51.940728804954745,Moderate Need,,34.94098723010809,Moderate Fit,Mapped,Player OPS: 0.636; performance score: 37.3; target offensive need: 10.7; target position need: 51.9; playing-time score: 50.9.,100,0.45,0.25,0.2,0.1
642133,Rowdy Tellez,2025,140,Texas Rangers,3,First Base,First Base,312,0.2283737024221453,0.2756410256410256,0.4429065743944637,0.7185476000354893,17,49,47.46858887228174,33.54430379746836,119,Los Angeles Dodgers,LAD,National League,National League West,10.677621934762117,Relative Strength,17.552711014799353,Relative Strength,Bullpen,37.13755154387639,Low Need,,34.81221116473943,Moderate Fit,Mapped,Player OPS: 0.719; performance score: 47.5; target offensive need: 10.7; target position need: 37.1; playing-time score: 33.5.,100,0.45,0.25,0.2,0.1
660844,Leo Rivas,2025,136,Seattle Mariners,4,Second Base,Second Base,111,0.2444444444444444,0.3873873873873873,0.3333333333333333,0.7207207207207207,2,9,47.7368014678712,1.740506329113924,119,Los Angeles Dodgers,LAD,National League,National League West,10.677621934762117,Relative Strength,17.552711014799353,Relative Strength,Bullpen,51.940728804954745,Moderate Need,,34.71316253813492,Moderate Fit,Mapped,Player OPS: 0.721; performance score: 47.7; target offensive need: 10.7; target position need: 51.9; playing-time score: 1.7.,100,0.45,0.25,0.2,0.1
643376,Danny Jansen,2025,158,Milwaukee Brewers,2,Catcher,Catcher,337,0.2152777777777778,0.3214285714285714,0.3993055555555556,0.720734126984127,14,36,47.73845610616617,37.5,119,Los Angeles Dodgers,LAD,National League,National League West,10.677621934762117,Relative Strength,17.552711014799353,Relative Strength,Bullpen,34.01796149871413,Low Need,,34.70530303120813,Moderate Fit,Mapped,Player OPS: 0.721; performance score: 47.7; target offensive need: 10.7; target position need: 34.0; playing-time score: 37.5.,100,0.45,0.25,0.2,0.1
673962,Josh Jung,2025,140,Texas Rangers,5,Third Base,Third Base,511,0.2510373443983402,0.2935420743639921,0.3900414937759336,0.6835835681399258,14,61,43.15323086629801,65.03164556962025,119,Los Angeles Dodgers,LAD,National League,National League West,10.677621934762117,Relative Strength,17.552711014799353,Relative Strength,Bullpen,30.465650993122992,Low Need,,34.68465412911126,Moderate Fit,Mapped,Player OPS: 0.684; performance score: 43.2; target offensive need: 10.7; target position need: 30.5; playing-time score: 65.0.,100,0.45,0.25,0.2,0.1
681297,Colton Cowser,2025,110,Baltimore Orioles,8,Outfielder,,360,0.1957186544342507,0.2694444444444444,0.3853211009174312,0.6547655453618757,16,40,39.596430389644176,41.139240506329116,119,Los Angeles Dodgers,LAD,National League,National League West,10.677621934762117,Relative Strength,17.552711014799353,Relative Strength,Bullpen,50.0,Neutral / Unmapped Position,,34.60172320966332,Moderate Fit,Neutral - Unmapped Position,Player OPS: 0.655; performance score: 39.6; target offensive need: 10.7; target position need: 50.0; playing-time score: 41.1.,100,0.45,0.25,0.2,0.1
545341,Randal Grichuk,2025,118,Kansas City Royals,9,Outfielder,,293,0.2279411764705882,0.273037542662116,0.4007352941176471,0.6737728367797631,9,27,41.94236313096094,30.537974683544306,119,Los Angeles Dodgers,LAD,National League,National League West,10.677621934762117,Relative Strength,17.552711014799353,Relative Strength,Bullpen,50.0,Neutral / Unmapped Position,,34.597266360977386,Moderate Fit,Neutral - Unmapped Position,Player OPS: 0.674; performance score: 41.9; target offensive need: 10.7; target position need: 50.0; playing-time score: 30.5.,100,0.45,0.25,0.2,0.1
643289,Mauricio Dubón,2025,117,Houston Astros,7,Outfielder,,398,0.2411924119241192,0.2886075949367088,0.3550135501355013,0.6436211450722102,7,33,38.22095752783165,47.151898734177216,119,Los Angeles Dodgers,LAD,National League,National League West,10.677621934762117,Relative Strength,17.552711014799353,Relative Strength,Bullpen,50.0,Neutral / Unmapped Position,,34.5840262446325,Moderate Fit,Neutral - Unmapped Position,Player OPS: 0.644; performance score: 38.2; target offensive need: 10.7; target position need: 50.0; playing-time score: 47.2.,100,0.45,0.25,0.2,0.1
542303,Marcell Ozuna,2025,144,Atlanta Braves,10,Designated Hitter,Designated Hitter,592,0.2320328542094455,0.3553299492385787,0.4004106776180698,0.7557406268566484,21,68,52.059055627914184,77.84810126582279,119,Los Angeles Dodgers,LAD,National League,National League West,10.677621934762117,Relative Strength,17.552711014799353,Relative Strength,Bullpen,3.0536130536130544,Relative Strength,,34.4915132535568,Moderate Fit,Mapped,Player OPS: 0.756; performance score: 52.1; target offensive need: 10.7; target position need: 3.1; playing-time score: 77.8.,100,0.45,0.25,0.2,0.1
649966,Luis Urías,2025,133,Athletics,4,Second Base,Second Base,330,0.229965156794425,0.3149847094801223,0.337979094076655,0.6529638035567773,8,25,39.374054407761676,36.392405063291136,119,Los Angeles Dodgers,LAD,National League,National League West,10.677621934762117,Relative Strength,17.552711014799353,Relative Strength,Bullpen,51.940728804954745,Moderate Need,,34.41511623450335,Moderate Fit,Mapped,Player OPS: 0.653; performance score: 39.4; target offensive need: 10.7; target position need: 51.9; playing-time score: 36.4.,100,0.45,0.25,0.2,0.1
642201,Eli White,2025,144,Atlanta Braves,9,Outfielder,,271,0.234375,0.2703703703703703,0.40625,0.6766203703703704,10,35,42.2938136419958,27.056962025316455,119,Los Angeles Dodgers,LAD,National League,National League West,10.677621934762117,Relative Strength,17.552711014799353,Relative Strength,Bullpen,50.0,Neutral / Unmapped Position,,34.40731782512029,Moderate Fit,Neutral - Unmapped Position,Player OPS: 0.677; performance score: 42.3; target offensive need: 10.7; target position need: 50.0; playing-time score: 27.1.,100,0.45,0.25,0.2,0.1
609280,Miguel Andujar,2025,113,Cincinnati Reds,10,Designated Hitter,Designated Hitter,341,0.3177570093457944,0.3519061583577713,0.470404984423676,0.8223111427814473,10,44,60.27537374925189,38.13291139240506,119,Los Angeles Dodgers,LAD,National League,National League West,10.677621934762117,Relative Strength,17.552711014799353,Relative Strength,Bullpen,3.0536130536130544,Relative Strength,,34.217337420816996,Moderate Fit,Mapped,Player OPS: 0.822; performance score: 60.3; target offensive need: 10.7; target position need: 3.1; playing-time score: 38.1.,100,0.45,0.25,0.2,0.1
700932,Kyle Manzardo,2025,114,Cleveland Guardians,10,Designated Hitter,Designated Hitter,531,0.2340425531914893,0.3126177024482109,0.4553191489361702,0.7679368513843812,27,70,53.56434756094222,68.19620253164557,119,Los Angeles Dodgers,LAD,National League,National League West,10.677621934762117,Relative Strength,17.552711014799353,Relative Strength,Bullpen,3.0536130536130544,Relative Strength,,34.20370475000169,Moderate Fit,Mapped,Player OPS: 0.768; performance score: 53.6; target offensive need: 10.7; target position need: 3.1; playing-time score: 68.2.,100,0.45,0.25,0.2,0.1
664059,Sam Haggerty,2025,140,Texas Rangers,7,Outfielder,,182,0.2530864197530864,0.3277777777777778,0.3703703703703703,0.6981481481481482,2,13,44.950831816039965,12.974683544303797,119,Los Angeles Dodgers,LAD,National League,National League West,10.677621934762117,Relative Strength,17.552711014799353,Relative Strength,Bullpen,50.0,Neutral / Unmapped Position,,34.19474815533889,Moderate Fit,Neutral - Unmapped Position,Player OPS: 0.698; performance score: 45.0; target offensive need: 10.7; target position need: 50.0; playing-time score: 13.0.,100,0.45,0.25,0.2,0.1
669394,Jake Burger,2025,140,Texas Rangers,3,First Base,First Base,376,0.2359550561797752,0.2686170212765957,0.4185393258426966,0.6871563471192924,16,53,43.59419317917636,43.67088607594937,119,Los Angeles Dodgers,LAD,National League,National League West,10.677621934762117,Relative Strength,17.552711014799353,Relative Strength,Bullpen,37.13755154387639,Low Need,,34.08139133069011,Moderate Fit,Mapped,Player OPS: 0.687; performance score: 43.6; target offensive need: 10.7; target position need: 37.1; playing-time score: 43.7.,100,0.45,0.25,0.2,0.1
669221,Sean Murphy,2025,144,Atlanta Braves,2,Catcher,Catcher,337,0.1993127147766323,0.2997032640949555,0.40893470790378,0.7086379719987356,16,45,46.24551503421696,37.5,119,Los Angeles Dodgers,LAD,National League,National League West,10.677621934762117,Relative Strength,17.552711014799353,Relative Strength,Bullpen,34.01796149871413,Low Need,,34.03347954883099,Moderate Fit,Mapped,Player OPS: 0.709; performance score: 46.2; target offensive need: 10.7; target position need: 34.0; playing-time score: 37.5.,100,0.45,0.25,0.2,0.1
692225,Kristian Campbell,2025,111,Boston Red Sox,4,Second Base,Second Base,263,0.222707423580786,0.3193916349809886,0.3449781659388646,0.6643698009198533,6,21,40.78181430753528,25.79113924050633,119,Los Angeles Dodgers,LAD,National League,National League West,10.677621934762117,Relative Strength,17.552711014799353,Relative Strength,Bullpen,51.940728804954745,Moderate Need,,33.988481607122985,Moderate Fit,Mapped,Player OPS: 0.664; performance score: 40.8; target offensive need: 10.7; target position need: 51.9; playing-time score: 25.8.,100,0.45,0.25,0.2,0.1
689414,Liam Hicks,2025,146,Miami Marlins,2,Catcher,Catcher,390,0.2469879518072289,0.3462532299741602,0.3463855421686747,0.6926387721428349,6,45,44.27084931506529,45.88607594936709,119,Los Angeles Dodgers,LAD,National League,National League West,10.677621934762117,Relative Strength,17.552711014799353,Relative Strength,Bullpen,34.01796149871413,Low Need,,33.98348757014945,Moderate Fit,Mapped,Player OPS: 0.693; performance score: 44.3; target offensive need: 10.7; target position need: 34.0; playing-time score: 45.9.,100,0.45,0.25,0.2,0.1
700337,Edgar Quero,2025,145,Chicago White Sox,2,Catcher,Catcher,403,0.2684931506849315,0.3325062034739454,0.3561643835616438,0.6886705870355891,5,36,43.781084878774664,47.94303797468354,119,Los Angeles Dodgers,LAD,National League,National League West,10.677621934762117,Relative Strength,17.552711014799353,Relative Strength,Bullpen,34.01796149871413,Low Need,,33.968789776350306,Moderate Fit,Mapped,Player OPS: 0.689; performance score: 43.8; target offensive need: 10.7; target position need: 34.0; playing-time score: 47.9.,100,0.45,0.25,0.2,0.1
692216,CJ Kayfus,2025,114,Cleveland Guardians,9,Outfielder,,138,0.2195121951219512,0.291970802919708,0.4146341463414634,0.7066049492611715,4,19,45.99459371675851,6.012658227848101,119,Los Angeles Dodgers,LAD,National League,National League West,10.677621934762117,Relative Strength,17.552711014799353,Relative Strength,Bullpen,50.0,Neutral / Unmapped Position,,33.96823847901667,Moderate Fit,Neutral - Unmapped Position,Player OPS: 0.707; performance score: 46.0; target offensive need: 10.7; target position need: 50.0; playing-time score: 6.0.,100,0.45,0.25,0.2,0.1
